date_time,temp,rain_1h,clouds_all,traffic_volume
2025-09-29 22:00:00,7.83,0.0,38,884
2025-09-29 23:00:00,6.2,0.11,0,882
2025-09-30 00:00:00,8.58,2.2,0,970
2025-09-30 01:00:00,-2.27,1.47,30,676
2025-09-30 02:00:00,3.89,1.22,46,568
2025-09-30 03:00:00,3.85,0.0,0,1160
2025-09-30 04:00:00,8.22,0.0,17,1089
2025-09-30 05:00:00,9.48,0.0,0,1729
2025-09-30 06:00:00,0.41,0.0,2,1654
2025-09-30 07:00:00,9.0,0.0,14,2143
2025-09-30 08:00:00,1.25,0.0,32,2172
2025-09-30 09:00:00,1.34,0.0,0,2184
2025-09-30 10:00:00,4.06,0.0,53,1509
2025-09-30 11:00:00,3.81,0.0,16,1490
2025-09-30 12:00:00,0.09,0.0,52,844
2025-09-30 13:00:00,6.71,0.0,37,1186
2025-09-30 14:00:00,6.8,0.0,41,1489
2025-09-30 15:00:00,7.93,0.0,71,1870
2025-09-30 16:00:00,3.46,0.0,0,2011
2025-09-30 17:00:00,4.65,0.0,23,2355
2025-09-30 18:00:00,4.67,1.2,0,2118
2025-09-30 19:00:00,9.83,0.05,17,1875
2025-09-30 20:00:00,-3.74,0.28,38,1167
2025-09-30 21:00:00,1.89,0.0,48,1283
2025-09-30 22:00:00,4.78,4.01,10,311
2025-09-30 23:00:00,1.51,0.16,0,1044
2025-10-01 00:00:00,3.68,0.0,22,752
2025-10-01 01:00:00,4.08,0.08,0,1085
2025-10-01 02:00:00,2.49,0.0,6,701
2025-10-01 03:00:00,4.65,0.0,37,812
2025-10-01 04:00:00,6.34,0.23,32,1084
2025-10-01 05:00:00,3.75,0.0,41,1308
2025-10-01 06:00:00,3.1,0.19,12,1504
2025-10-01 07:00:00,3.96,0.0,45,1850
2025-10-01 08:00:00,4.44,0.0,20,2229
2025-10-01 09:00:00,-0.76,0.08,13,2022
2025-10-01 10:00:00,5.84,2.14,0,1374
2025-10-01 11:00:00,3.11,0.0,0,1211
2025-10-01 12:00:00,8.24,0.0,0,951
2025-10-01 13:00:00,6.23,0.24,25,1242
2025-10-01 14:00:00,7.97,0.0,0,1680
2025-10-01 15:00:00,1.43,0.06,0,1773
2025-10-01 16:00:00,3.35,0.0,10,1878
2025-10-01 17:00:00,0.73,0.0,27,2277
2025-10-01 18:00:00,2.34,0.0,30,1657
2025-10-01 19:00:00,8.22,0.0,19,1945
2025-10-01 20:00:00,8.92,1.09,18,1443
2025-10-01 21:00:00,1.02,0.52,7,1198
2025-10-01 22:00:00,3.09,0.0,36,884
2025-10-01 23:00:00,4.23,0.0,16,934
2025-10-02 00:00:00,5.91,0.0,18,949
2025-10-02 01:00:00,-1.12,0.0,46,737
2025-10-02 02:00:00,-0.65,0.0,40,528
2025-10-02 03:00:00,5.63,3.07,15,833
2025-10-02 04:00:00,-1.69,0.0,12,1061
2025-10-02 05:00:00,2.82,0.0,12,1273
2025-10-02 06:00:00,4.64,0.0,0,1675
2025-10-02 07:00:00,5.4,0.7,47,2065
2025-10-02 08:00:00,3.73,0.0,3,2016
2025-10-02 09:00:00,3.06,2.69,41,1433
2025-10-02 10:00:00,6.69,0.0,21,1769
2025-10-02 11:00:00,5.01,1.17,55,1140
2025-10-02 12:00:00,2.22,0.0,33,845
2025-10-02 13:00:00,4.27,0.0,43,1324
2025-10-02 14:00:00,5.31,0.0,5,1557
2025-10-02 15:00:00,9.31,1.92,0,1521
2025-10-02 16:00:00,6.52,0.09,24,2085
2025-10-02 17:00:00,7.8,0.0,0,2235
2025-10-02 18:00:00,2.32,0.0,8,1983
2025-10-02 19:00:00,2.58,0.0,0,1830
2025-10-02 20:00:00,3.45,0.0,0,1586
2025-10-02 21:00:00,3.73,0.0,35,1307
2025-10-02 22:00:00,1.13,0.0,33,985
2025-10-02 23:00:00,7.95,0.0,16,973
2025-10-03 00:00:00,6.5,0.0,28,930
2025-10-03 01:00:00,2.94,0.0,7,1055
2025-10-03 02:00:00,5.78,0.0,81,882
2025-10-03 03:00:00,4.52,0.0,28,875
2025-10-03 04:00:00,6.01,0.0,5,1107
2025-10-03 05:00:00,-0.18,0.24,42,1367
2025-10-03 06:00:00,3.42,0.0,51,1646
2025-10-03 07:00:00,3.68,0.0,1,2002
2025-10-03 08:00:00,5.73,0.0,0,2316
2025-10-03 09:00:00,1.97,0.82,0,1782
2025-10-03 10:00:00,-3.65,0.0,3,1577
2025-10-03 11:00:00,0.61,0.0,19,1484
2025-10-03 12:00:00,3.67,0.0,0,1166
2025-10-03 13:00:00,4.05,0.26,10,1430
2025-10-03 14:00:00,8.91,0.0,15,1539
2025-10-03 15:00:00,5.6,0.0,28,1698
2025-10-03 16:00:00,4.1,0.71,35,2045
2025-10-03 17:00:00,3.76,0.0,30,1810
2025-10-03 18:00:00,7.17,0.0,65,1980
2025-10-03 19:00:00,2.08,0.0,47,1818
2025-10-03 20:00:00,3.43,0.0,26,1526
2025-10-03 21:00:00,0.59,0.36,0,864
2025-10-03 22:00:00,8.11,0.0,3,946
2025-10-03 23:00:00,5.03,0.0,0,983
2025-10-04 00:00:00,1.43,1.89,24,395
2025-10-04 01:00:00,3.21,0.0,28,647
2025-10-04 02:00:00,5.08,0.0,42,581
2025-10-04 03:00:00,2.8,0.0,27,708
2025-10-04 04:00:00,1.95,0.0,46,691
2025-10-04 05:00:00,1.59,0.5,47,702
2025-10-04 06:00:00,4.57,0.0,0,1226
2025-10-04 07:00:00,2.48,0.0,7,1243
2025-10-04 08:00:00,2.19,0.0,20,1490
2025-10-04 09:00:00,-0.45,0.0,2,1180
2025-10-04 10:00:00,3.79,0.0,14,1180
2025-10-04 11:00:00,3.01,0.0,28,904
2025-10-04 12:00:00,2.59,0.0,17,656
2025-10-04 13:00:00,4.15,0.29,20,888
2025-10-04 14:00:00,5.8,0.0,0,1286
2025-10-04 15:00:00,5.66,1.16,33,919
2025-10-04 16:00:00,5.21,4.77,31,922
2025-10-04 17:00:00,2.83,0.32,1,1562
2025-10-04 18:00:00,1.85,0.0,0,1343
2025-10-04 19:00:00,0.42,0.0,51,1198
2025-10-04 20:00:00,1.77,0.0,64,847
2025-10-04 21:00:00,3.61,0.99,26,870
2025-10-04 22:00:00,1.19,0.0,11,306
2025-10-04 23:00:00,3.84,0.0,46,795
2025-10-05 00:00:00,0.36,0.0,32,368
2025-10-05 01:00:00,-1.73,0.0,15,540
2025-10-05 02:00:00,5.71,0.0,44,474
2025-10-05 03:00:00,1.83,0.0,0,855
2025-10-05 04:00:00,0.74,0.0,3,667
2025-10-05 05:00:00,-0.03,0.0,29,715
2025-10-05 06:00:00,4.52,0.0,23,1261
2025-10-05 07:00:00,7.38,0.0,36,1452
2025-10-05 08:00:00,2.04,1.52,50,1109
2025-10-05 09:00:00,2.61,0.0,0,1211
2025-10-05 10:00:00,6.47,0.97,21,863
2025-10-05 11:00:00,-2.18,1.32,68,702
2025-10-05 12:00:00,9.15,0.0,5,879
2025-10-05 13:00:00,10.59,0.0,2,990
2025-10-05 14:00:00,-4.86,0.0,0,979
2025-10-05 15:00:00,2.96,0.77,23,815
2025-10-05 16:00:00,1.1,0.0,35,1246
2025-10-05 17:00:00,2.46,0.0,35,1334
2025-10-05 18:00:00,2.0,0.0,0,1511
2025-10-05 19:00:00,5.69,0.0,20,1021
2025-10-05 20:00:00,2.92,0.13,26,1108
2025-10-05 21:00:00,0.52,0.0,21,1027
2025-10-05 22:00:00,2.74,0.0,0,494
2025-10-05 23:00:00,4.8,0.0,22,658
2025-10-06 00:00:00,-0.6,0.99,0,798
2025-10-06 01:00:00,-1.98,0.0,0,950
2025-10-06 02:00:00,8.93,0.0,37,625
2025-10-06 03:00:00,1.03,0.43,24,872
2025-10-06 04:00:00,2.54,0.0,35,957
2025-10-06 05:00:00,1.76,0.0,7,1223
2025-10-06 06:00:00,4.6,3.37,36,1474
2025-10-06 07:00:00,8.27,0.0,46,1930
2025-10-06 08:00:00,4.7,0.0,64,2075
2025-10-06 09:00:00,-1.6,0.0,40,1805
2025-10-06 10:00:00,-1.2,0.0,30,1548
2025-10-06 11:00:00,1.76,0.83,0,1254
2025-10-06 12:00:00,2.15,0.19,17,1119
2025-10-06 13:00:00,-2.21,0.0,0,1051
2025-10-06 14:00:00,5.41,0.0,0,1549
2025-10-06 15:00:00,-0.3,0.0,69,1621
2025-10-06 16:00:00,7.44,0.0,0,1857
2025-10-06 17:00:00,8.42,0.0,0,2063
2025-10-06 18:00:00,2.21,0.0,40,2054
2025-10-06 19:00:00,4.27,0.0,3,1730
2025-10-06 20:00:00,-0.74,0.0,39,1722
2025-10-06 21:00:00,4.83,0.61,0,1327
2025-10-06 22:00:00,1.46,0.8,9,989
2025-10-06 23:00:00,-0.31,0.0,50,1030
2025-10-07 00:00:00,1.79,0.23,0,962
2025-10-07 01:00:00,1.26,0.93,16,759
2025-10-07 02:00:00,1.68,0.0,27,641
2025-10-07 03:00:00,5.51,0.0,2,1080
2025-10-07 04:00:00,0.3,0.55,26,1101
2025-10-07 05:00:00,7.86,0.0,21,1243
2025-10-07 06:00:00,-1.32,0.0,34,1249
2025-10-07 07:00:00,7.51,0.0,66,1758
2025-10-07 08:00:00,-0.39,0.0,87,2136
2025-10-07 09:00:00,2.66,3.87,32,1450
2025-10-07 10:00:00,1.19,3.67,17,1339
2025-10-07 11:00:00,1.63,0.04,31,1209
2025-10-07 12:00:00,5.06,0.0,14,997
2025-10-07 13:00:00,7.16,2.56,0,1292
2025-10-07 14:00:00,6.23,0.0,19,1450
2025-10-07 15:00:00,1.44,0.0,47,1630
2025-10-07 16:00:00,3.21,0.0,0,2089
2025-10-07 17:00:00,0.31,0.0,0,2034
2025-10-07 18:00:00,-0.32,0.0,6,2070
2025-10-07 19:00:00,-0.78,0.46,29,1674
2025-10-07 20:00:00,1.35,0.0,80,1375
2025-10-07 21:00:00,3.41,0.0,0,1158
2025-10-07 22:00:00,-3.08,1.15,22,558
2025-10-07 23:00:00,2.52,0.0,20,804
2025-10-08 00:00:00,6.91,0.16,13,810
2025-10-08 01:00:00,5.73,0.0,19,946
2025-10-08 02:00:00,0.61,0.0,9,746
2025-10-08 03:00:00,-1.83,0.0,89,498
2025-10-08 04:00:00,3.74,0.0,39,837
2025-10-08 05:00:00,-4.59,0.0,9,1217
2025-10-08 06:00:00,5.69,0.24,50,1646
2025-10-08 07:00:00,1.72,0.0,27,1829
2025-10-08 08:00:00,7.86,0.0,22,2088
2025-10-08 09:00:00,-2.82,0.0,16,1940
2025-10-08 10:00:00,5.12,0.0,14,1664
2025-10-08 11:00:00,2.06,0.0,0,1446
2025-10-08 12:00:00,1.37,0.18,0,997
2025-10-08 13:00:00,-1.75,0.0,30,991
2025-10-08 14:00:00,4.15,0.0,15,1630
2025-10-08 15:00:00,4.39,0.0,42,1675
2025-10-08 16:00:00,7.72,0.0,0,1982
2025-10-08 17:00:00,5.39,0.0,0,2276
2025-10-08 18:00:00,0.58,0.0,40,2109
2025-10-08 19:00:00,-0.65,0.0,13,1728
2025-10-08 20:00:00,-1.74,0.15,42,1178
2025-10-08 21:00:00,6.78,0.0,21,1467
2025-10-08 22:00:00,0.03,1.52,67,756
2025-10-08 23:00:00,6.8,0.45,39,924
2025-10-09 00:00:00,3.65,0.0,31,792
2025-10-09 01:00:00,3.06,0.0,40,981
2025-10-09 02:00:00,1.15,0.49,13,644
2025-10-09 03:00:00,4.05,0.0,0,801
2025-10-09 04:00:00,2.02,0.12,29,1242
2025-10-09 05:00:00,0.96,0.86,69,902
2025-10-09 06:00:00,4.16,0.0,0,1789
2025-10-09 07:00:00,1.64,0.0,32,2081
2025-10-09 08:00:00,-0.32,0.0,0,2095
2025-10-09 09:00:00,3.87,0.0,20,1823
2025-10-09 10:00:00,1.88,0.0,22,1664
2025-10-09 11:00:00,3.54,0.92,39,1309
2025-10-09 12:00:00,0.71,0.0,26,1027
2025-10-09 13:00:00,-1.56,0.0,55,956
2025-10-09 14:00:00,7.28,0.9,49,1391
2025-10-09 15:00:00,6.71,0.0,15,1613
2025-10-09 16:00:00,4.72,0.0,48,1816
2025-10-09 17:00:00,0.91,0.45,12,1969
2025-10-09 18:00:00,1.17,0.94,8,1873
2025-10-09 19:00:00,6.22,0.0,0,1662
2025-10-09 20:00:00,1.01,0.0,53,1390
2025-10-09 21:00:00,0.17,0.0,13,1243
2025-10-09 22:00:00,7.69,0.0,0,1105
2025-10-09 23:00:00,1.93,3.53,34,159
2025-10-10 00:00:00,7.08,0.37,10,913
2025-10-10 01:00:00,-2.42,0.0,13,1050
2025-10-10 02:00:00,3.33,0.0,15,954
2025-10-10 03:00:00,7.99,0.0,12,1007
2025-10-10 04:00:00,1.87,0.0,89,818
2025-10-10 05:00:00,0.99,2.88,62,875
2025-10-10 06:00:00,-1.72,0.0,38,1520
2025-10-10 07:00:00,5.03,0.0,26,2049
2025-10-10 08:00:00,-0.53,0.0,49,1811
2025-10-10 09:00:00,1.49,0.0,26,1914
2025-10-10 10:00:00,-1.92,0.0,41,1417
2025-10-10 11:00:00,6.45,7.72,34,403
2025-10-10 12:00:00,5.24,0.0,24,779
2025-10-10 13:00:00,1.68,0.0,44,1075
2025-10-10 14:00:00,-1.68,2.7,10,1154
2025-10-10 15:00:00,6.39,0.53,22,1824
2025-10-10 16:00:00,0.68,0.0,0,1983
2025-10-10 17:00:00,-1.54,0.0,0,1744
2025-10-10 18:00:00,-3.51,1.5,0,1833
2025-10-10 19:00:00,-0.16,0.0,32,1893
2025-10-10 20:00:00,-2.58,1.99,39,974
2025-10-10 21:00:00,-0.09,0.0,48,1037
2025-10-10 22:00:00,4.01,0.0,0,1193
2025-10-10 23:00:00,0.65,0.0,31,987
2025-10-11 00:00:00,2.56,0.0,20,733
2025-10-11 01:00:00,-0.68,0.0,39,637
2025-10-11 02:00:00,1.68,0.0,4,393
2025-10-11 03:00:00,7.25,0.0,12,635
2025-10-11 04:00:00,0.44,0.0,0,788
2025-10-11 05:00:00,2.64,0.0,3,872
2025-10-11 06:00:00,-3.21,0.73,21,958
2025-10-11 07:00:00,6.05,0.13,25,1318
2025-10-11 08:00:00,0.06,0.0,0,1347
2025-10-11 09:00:00,4.64,0.0,8,1331
2025-10-11 10:00:00,1.12,0.0,24,893
2025-10-11 11:00:00,3.32,0.0,56,687
2025-10-11 12:00:00,3.5,0.0,0,736
2025-10-11 13:00:00,0.13,0.0,33,741
2025-10-11 14:00:00,4.76,0.12,6,1107
2025-10-11 15:00:00,-0.79,1.07,9,982
2025-10-11 16:00:00,3.82,0.0,0,1636
2025-10-11 17:00:00,0.32,0.0,0,1585
2025-10-11 18:00:00,2.54,0.0,9,1295
2025-10-11 19:00:00,0.1,0.0,47,1117
2025-10-11 20:00:00,1.64,0.0,2,1175
2025-10-11 21:00:00,-1.73,0.0,0,695
2025-10-11 22:00:00,2.23,0.0,26,571
2025-10-11 23:00:00,1.62,0.4,21,745
2025-10-12 00:00:00,-0.42,0.03,19,631
2025-10-12 01:00:00,1.04,0.0,27,695
2025-10-12 02:00:00,1.6,0.0,0,659
2025-10-12 03:00:00,-0.65,0.0,0,572
2025-10-12 04:00:00,0.81,0.0,45,427
2025-10-12 05:00:00,-1.82,2.96,17,453
2025-10-12 06:00:00,8.24,0.0,35,1308
2025-10-12 07:00:00,4.38,0.63,51,1372
2025-10-12 08:00:00,2.02,0.0,42,1504
2025-10-12 09:00:00,4.72,0.0,0,1491
2025-10-12 10:00:00,-4.74,1.54,18,1101
2025-10-12 11:00:00,-6.47,0.0,47,442
2025-10-12 12:00:00,0.0,0.0,34,658
2025-10-12 13:00:00,-2.93,0.0,25,586
2025-10-12 14:00:00,0.49,0.03,0,1205
2025-10-12 15:00:00,1.82,0.0,5,1121
2025-10-12 16:00:00,3.96,0.1,22,1488
2025-10-12 17:00:00,-2.21,0.0,0,1311
2025-10-12 18:00:00,2.4,0.0,40,1358
2025-10-12 19:00:00,1.24,1.59,18,959
2025-10-12 20:00:00,2.24,0.37,0,971
2025-10-12 21:00:00,-0.36,0.05,6,833
2025-10-12 22:00:00,5.35,0.7,13,792
2025-10-12 23:00:00,0.89,0.27,17,559
2025-10-13 00:00:00,6.24,0.0,56,961
2025-10-13 01:00:00,-1.46,0.21,35,886
2025-10-13 02:00:00,3.14,0.0,0,857
2025-10-13 03:00:00,0.74,0.0,0,1183
2025-10-13 04:00:00,-0.07,0.0,14,1095
2025-10-13 05:00:00,2.81,0.0,24,1184
2025-10-13 06:00:00,0.02,1.8,45,1372
2025-10-13 07:00:00,-7.07,0.09,64,1828
2025-10-13 08:00:00,-8.27,0.0,65,1898
2025-10-13 09:00:00,4.73,1.1,10,1875
2025-10-13 10:00:00,4.61,2.0,44,849
2025-10-13 11:00:00,6.58,0.0,31,1150
2025-10-13 12:00:00,0.86,0.0,0,1127
2025-10-13 13:00:00,-2.96,0.0,0,1010
2025-10-13 14:00:00,-0.34,0.7,24,1381
2025-10-13 15:00:00,0.95,0.0,0,1875
2025-10-13 16:00:00,-2.11,2.72,0,1602
2025-10-13 17:00:00,5.86,1.74,4,1695
2025-10-13 18:00:00,7.63,0.02,26,1933
2025-10-13 19:00:00,2.35,0.63,53,1687
2025-10-13 20:00:00,0.88,0.0,21,1594
2025-10-13 21:00:00,-2.97,0.0,7,842
2025-10-13 22:00:00,5.55,3.01,0,753
2025-10-13 23:00:00,1.14,0.0,32,671
2025-10-14 00:00:00,-0.24,0.0,21,822
2025-10-14 01:00:00,2.08,0.0,7,853
2025-10-14 02:00:00,-1.13,0.0,50,1082
2025-10-14 03:00:00,1.07,0.0,0,849
2025-10-14 04:00:00,-3.7,0.0,4,1104
2025-10-14 05:00:00,3.89,0.11,15,1407
2025-10-14 06:00:00,0.32,0.0,7,1556
2025-10-14 07:00:00,4.11,0.0,35,1936
2025-10-14 08:00:00,0.03,0.0,32,2006
2025-10-14 09:00:00,0.22,0.0,47,1732
2025-10-14 10:00:00,-3.01,0.44,33,1311
2025-10-14 11:00:00,2.91,0.0,18,1200
2025-10-14 12:00:00,-2.0,0.99,12,687
2025-10-14 13:00:00,-0.83,0.01,32,1045
2025-10-14 14:00:00,0.63,0.53,16,1333
2025-10-14 15:00:00,1.0,0.66,22,1651
2025-10-14 16:00:00,-4.49,3.08,34,1534
2025-10-14 17:00:00,-0.06,0.0,24,1993
2025-10-14 18:00:00,3.02,1.59,28,1666
2025-10-14 19:00:00,-0.5,0.0,1,1787
2025-10-14 20:00:00,-0.04,0.0,55,1447
2025-10-14 21:00:00,1.12,0.0,0,1142
2025-10-14 22:00:00,0.25,2.02,32,579
2025-10-14 23:00:00,-2.46,0.0,9,807
2025-10-15 00:00:00,0.24,0.0,48,738
2025-10-15 01:00:00,3.33,0.0,43,982
2025-10-15 02:00:00,-2.8,0.29,21,847
2025-10-15 03:00:00,-0.77,0.0,60,777
2025-10-15 04:00:00,-3.79,0.0,16,1196
2025-10-15 05:00:00,3.17,0.3,43,1170
2025-10-15 06:00:00,0.07,0.86,3,1683
2025-10-15 07:00:00,-2.2,0.76,31,1912
2025-10-15 08:00:00,0.63,2.21,0,1976
2025-10-15 09:00:00,-3.26,0.0,21,1881
2025-10-15 10:00:00,-2.75,0.33,20,1488
2025-10-15 11:00:00,-4.03,0.87,43,999
2025-10-15 12:00:00,-2.85,0.93,4,976
2025-10-15 13:00:00,4.42,0.1,98,941
2025-10-15 14:00:00,-1.85,0.0,0,1382
2025-10-15 15:00:00,1.75,0.0,27,1943
2025-10-15 16:00:00,-2.16,0.0,28,1975
2025-10-15 17:00:00,2.63,0.0,34,2174
2025-10-15 18:00:00,-2.73,0.0,8,1749
2025-10-15 19:00:00,0.47,0.0,27,1630
2025-10-15 20:00:00,0.51,0.04,7,1482
2025-10-15 21:00:00,7.33,0.0,68,1162
2025-10-15 22:00:00,2.24,0.76,5,781
2025-10-15 23:00:00,-1.43,2.06,17,727
2025-10-16 00:00:00,2.13,0.0,4,1029
2025-10-16 01:00:00,6.49,0.0,1,913
2025-10-16 02:00:00,-4.82,1.04,0,783
2025-10-16 03:00:00,-2.46,0.0,38,1080
2025-10-16 04:00:00,-0.64,0.0,4,1215
2025-10-16 05:00:00,-1.18,0.15,1,1178
2025-10-16 06:00:00,-0.93,0.0,0,1424
2025-10-16 07:00:00,-3.84,0.0,29,1845
2025-10-16 08:00:00,4.28,0.14,22,2403
2025-10-16 09:00:00,-4.2,0.9,22,1900
2025-10-16 10:00:00,-0.53,0.0,2,1579
2025-10-16 11:00:00,3.21,0.58,32,1383
2025-10-16 12:00:00,-0.02,0.98,4,1057
2025-10-16 13:00:00,-2.87,0.26,23,808
2025-10-16 14:00:00,-3.98,1.49,18,1322
2025-10-16 15:00:00,-0.62,0.89,0,1638
2025-10-16 16:00:00,-2.2,0.56,72,1612
2025-10-16 17:00:00,0.69,0.0,35,2022
2025-10-16 18:00:00,-4.13,0.98,26,1804
2025-10-16 19:00:00,2.51,0.47,29,1549
2025-10-16 20:00:00,0.42,0.0,72,1291
2025-10-16 21:00:00,0.64,0.0,49,1057
2025-10-16 22:00:00,4.39,0.0,30,1137
2025-10-16 23:00:00,-1.24,0.0,3,856
2025-10-17 00:00:00,-2.38,0.0,7,567
2025-10-17 01:00:00,-1.85,0.0,0,767
2025-10-17 02:00:00,-0.78,0.0,12,700
2025-10-17 03:00:00,-0.48,0.0,38,645
2025-10-17 04:00:00,-2.7,0.0,37,1070
2025-10-17 05:00:00,-6.28,0.0,37,1195
2025-10-17 06:00:00,-1.89,0.0,8,1412
2025-10-17 07:00:00,0.87,0.55,35,1626
2025-10-17 08:00:00,0.2,0.0,42,1975
2025-10-17 09:00:00,3.39,2.32,0,1515
2025-10-17 10:00:00,5.66,4.33,29,1066
2025-10-17 11:00:00,2.07,0.0,73,1144
2025-10-17 12:00:00,3.94,0.0,14,1093
2025-10-17 13:00:00,2.09,0.0,0,1272
2025-10-17 14:00:00,4.92,0.07,1,1401
2025-10-17 15:00:00,5.35,0.0,0,1827
2025-10-17 16:00:00,2.65,0.0,5,2185
2025-10-17 17:00:00,1.91,2.79,0,1470
2025-10-17 18:00:00,-0.82,0.0,44,1921
2025-10-17 19:00:00,-0.33,0.0,41,1486
2025-10-17 20:00:00,-1.22,0.0,30,1565
2025-10-17 21:00:00,1.66,0.04,52,1224
2025-10-17 22:00:00,-2.37,0.25,7,1049
2025-10-17 23:00:00,-0.78,0.0,23,746
2025-10-18 00:00:00,-7.55,0.0,76,353
2025-10-18 01:00:00,4.69,0.0,36,634
2025-10-18 02:00:00,-1.14,0.0,36,170
2025-10-18 03:00:00,0.89,1.69,2,444
2025-10-18 04:00:00,3.89,0.12,11,801
2025-10-18 05:00:00,0.42,0.34,0,617
2025-10-18 06:00:00,3.85,0.0,63,1098
2025-10-18 07:00:00,-4.21,0.0,0,1261
2025-10-18 08:00:00,6.71,0.0,44,1613
2025-10-18 09:00:00,2.78,0.0,36,1223
2025-10-18 10:00:00,0.15,0.0,0,1110
2025-10-18 11:00:00,3.79,0.0,50,855
2025-10-18 12:00:00,-3.99,0.47,15,155
2025-10-18 13:00:00,-1.35,0.0,0,741
2025-10-18 14:00:00,3.85,0.0,30,993
2025-10-18 15:00:00,-6.08,0.02,1,756
2025-10-18 16:00:00,1.2,0.0,16,1424
2025-10-18 17:00:00,1.12,0.0,9,1419
2025-10-18 18:00:00,5.43,0.0,0,1437
2025-10-18 19:00:00,-5.23,0.0,0,1204
2025-10-18 20:00:00,4.35,0.0,41,909
2025-10-18 21:00:00,-2.16,0.0,29,726
2025-10-18 22:00:00,-1.82,1.1,28,600
2025-10-18 23:00:00,-4.15,1.02,12,427
2025-10-19 00:00:00,-4.02,0.0,23,218
2025-10-19 01:00:00,0.46,0.0,3,591
2025-10-19 02:00:00,-4.09,1.51,3,351
2025-10-19 03:00:00,1.47,0.03,64,634
2025-10-19 04:00:00,-2.74,2.82,44,178
2025-10-19 05:00:00,-4.39,0.32,7,594
2025-10-19 06:00:00,-2.34,0.0,0,911
2025-10-19 07:00:00,0.26,0.01,0,1515
2025-10-19 08:00:00,-1.58,0.71,6,1328
2025-10-19 09:00:00,-0.65,0.0,24,1447
2025-10-19 10:00:00,1.34,0.21,24,1244
2025-10-19 11:00:00,2.49,0.0,25,733
2025-10-19 12:00:00,-1.68,0.0,30,494
2025-10-19 13:00:00,-3.89,0.0,0,735
2025-10-19 14:00:00,-0.52,0.0,59,943
2025-10-19 15:00:00,0.66,1.09,17,831
2025-10-19 16:00:00,-5.14,0.0,29,1273
2025-10-19 17:00:00,-3.42,0.31,5,1366
2025-10-19 18:00:00,-2.91,2.43,29,793
2025-10-19 19:00:00,-1.38,0.74,73,772
2025-10-19 20:00:00,-3.04,0.37,0,956
2025-10-19 21:00:00,1.37,0.0,0,1122
2025-10-19 22:00:00,-5.57,0.0,0,568
2025-10-19 23:00:00,-5.49,0.29,13,531
2025-10-20 00:00:00,-2.02,0.0,9,723
2025-10-20 01:00:00,-1.55,0.0,0,868
2025-10-20 02:00:00,-5.39,0.32,20,621
2025-10-20 03:00:00,-2.84,0.0,61,708
2025-10-20 04:00:00,-2.23,0.93,18,1181
2025-10-20 05:00:00,-2.2,0.0,19,1193
2025-10-20 06:00:00,-0.57,0.0,30,1304
2025-10-20 07:00:00,-3.01,0.0,38,1896
2025-10-20 08:00:00,3.41,1.17,56,2027
2025-10-20 09:00:00,0.44,0.0,28,1973
2025-10-20 10:00:00,-3.44,0.0,22,1472
2025-10-20 11:00:00,-0.74,0.0,0,1110
2025-10-20 12:00:00,-0.65,0.0,40,804
2025-10-20 13:00:00,2.62,0.0,1,1205
2025-10-20 14:00:00,-2.82,0.0,0,1353
2025-10-20 15:00:00,1.28,1.06,26,1498
2025-10-20 16:00:00,-0.9,0.0,60,2013
2025-10-20 17:00:00,3.45,0.0,40,2171
2025-10-20 18:00:00,2.85,0.29,21,2120
2025-10-20 19:00:00,-0.43,0.0,0,1620
2025-10-20 20:00:00,-1.81,0.0,60,1171
2025-10-20 21:00:00,0.5,0.83,20,1071
2025-10-20 22:00:00,-1.56,0.0,14,1025
2025-10-20 23:00:00,4.02,0.0,36,922
2025-10-21 00:00:00,-1.05,0.0,11,867
2025-10-21 01:00:00,-2.51,0.35,3,994
2025-10-21 02:00:00,-2.67,0.0,5,787
2025-10-21 03:00:00,-4.93,0.0,5,937
2025-10-21 04:00:00,0.38,0.0,0,1098
2025-10-21 05:00:00,-3.75,0.0,0,1207
2025-10-21 06:00:00,2.01,0.0,46,1636
2025-10-21 07:00:00,-5.17,0.0,39,1665
2025-10-21 08:00:00,-0.91,0.0,1,1918
2025-10-21 09:00:00,2.16,0.9,44,1824
2025-10-21 10:00:00,-7.75,0.0,30,1187
2025-10-21 11:00:00,4.77,0.0,14,1365
2025-10-21 12:00:00,-2.56,0.0,0,823
2025-10-21 13:00:00,-0.87,0.0,30,1332
2025-10-21 14:00:00,0.43,0.0,68,1260
2025-10-21 15:00:00,0.89,0.0,22,1910
2025-10-21 16:00:00,-0.47,0.63,47,1770
2025-10-21 17:00:00,1.7,0.0,17,2027
2025-10-21 18:00:00,0.27,0.0,45,2012
2025-10-21 19:00:00,3.99,0.26,18,1771
2025-10-21 20:00:00,0.28,0.0,0,1441
2025-10-21 21:00:00,4.6,0.0,4,1198
2025-10-21 22:00:00,1.41,0.0,25,935
2025-10-21 23:00:00,-6.71,1.78,49,841
2025-10-22 00:00:00,6.28,2.49,18,380
2025-10-22 01:00:00,-3.28,0.71,23,510
2025-10-22 02:00:00,2.93,0.0,7,1063
2025-10-22 03:00:00,-1.47,0.0,61,919
2025-10-22 04:00:00,1.63,0.0,60,796
2025-10-22 05:00:00,-3.62,0.0,5,940
2025-10-22 06:00:00,0.32,0.0,0,1775
2025-10-22 07:00:00,-2.31,2.24,0,1477
